Timestamp,AccX_G,AccY_G,AccZ_G,GyroX_DPS,GyroY_DPS,GyroZ_DPS,Lat,Lon,Altitude,Sats,PlantStat
2390,0.2224,-0.0569,1.0361,-1.79,2.40,-0.16,0.0,0.0,0.0,0,0
2490,0.2312,-0.0615,1.0303,-2.17,1.60,-0.14,0.0,0.0,0.0,0,0
2590,0.2324,-0.0879,1.0759,5.95,-7.05,8.12,0.0,0.0,0.0,0,0
2693,0.2334,-0.0593,1.0342,-2.54,1.82,0.50,0.0,0.0,0.0,0,0
2793,0.2419,-0.0588,1.0359,-3.07,-5.87,-1.00,0.0,0.0,0.0,0,0
2893,0.2830,-0.0557,1.0171,-4.98,11.44,-39.50,0.0,0.0,0.0,0,0
2993,0.3438,-0.1042,1.1055,-11.62,-5.93,-0.31,0.0,0.0,0.0,0,0
3093,0.2554,-0.0229,1.0088,-1.41,6.59,-0.92,0.0,0.0,0.0,0,0
3193,0.2422,-0.0730,1.0530,1.90,-2.92,-18.12,0.0,0.0,0.0,0,0
3293,0.2666,-0.0793,1.0464,1.72,6.29,-11.29,0.0,0.0,0.0,0,0
3393,0.2546,-0.0674,1.0449,0.04,7.11,6.49,0.0,0.0,0.0,0,0
3493,0.2451,-0.0498,1.0190,-5.79,3.86,2.81,0.0,0.0,0.0,0,0
3593,0.2534,-0.0386,1.0208,-4.50,25.65,-1.38,0.0,0.0,0.0,0,0
3693,0.2358,-0.0593,1.0352,-4.40,21.91,-28.95,0.0,0.0,0.0,0,0
3793,0.2490,-0.0632,1.0010,23.44,-66.90,-44.15,0.0,0.0,0.0,0,0
3893,0.2983,-0.0569,1.0134,3.77,-7.58,-7.71,0.0,0.0,0.0,0,0
3993,0.5371,-0.0544,1.0828,0.89,-12.98,19.63,0.0,0.0,0.0,0,0
4093,0.2844,-0.0522,1.0381,-2.02,17.95,-1.41,0.0,0.0,0.0,0,0
4193,0.3398,0.0388,0.9863,-4.11,-9.44,38.35,0.0,0.0,0.0,0,0
4293,0.2261,-0.0437,1.0522,-4.15,-1.54,-1.02,0.0,0.0,0.0,0,0
4393,0.1855,0.0742,0.8599,-12.33,17.37,-40.08,0.0,0.0,0.0,0,0
4493,0.1956,-0.0925,1.0266,-2.73,-10.49,9.20,0.0,0.0,0.0,0,0
4593,0.2195,-0.0491,1.0444,-2.89,4.70,-0.40,0.0,0.0,0.0,0,0
4694,0.1306,-0.2783,1.1509,19.69,2.34,7.65,0.0,0.0,0.0,0,0
4794,0.0693,-0.1069,0.9717,127.22,62.52,56.49,0.0,0.0,0.0,0,0
4894,0.3340,0.2542,0.8564,-5.74,-48.23,21.65,0.0,0.0,0.0,0,0
4994,0.4424,0.2046,1.1248,23.73,36.63,40.08,0.0,0.0,0.0,0,0
5094,0.2878,0.2695,1.0657,7.92,25.50,22.99,0.0,0.0,0.0,0,0
5194,0.1980,0.2258,0.9851,-44.52,3.63,4.56,0.0,0.0,0.0,0,0
5294,0.2214,0.2449,0.9348,-17.23,-6.64,7.21,0.0,0.0,0.0,0,0
5394,0.2827,0.1536,1.0288,-15.16,-35.03,-18.50,0.0,0.0,0.0,0,0
5494,0.2395,0.1079,0.9775,-29.56,10.65,4.12,0.0,0.0,0.0,0,0
5594,0.2200,0.0361,0.9722,-5.96,19.65,8.50,0.0,0.0,0.0,0,0
5694,0.2581,0.0361,0.9783,-7.86,5.74,15.11,0.0,0.0,0.0,0,0
5794,0.1812,0.0564,0.9985,-21.63,-1.47,19.43,0.0,0.0,0.0,0,0
5894,0.1638,0.0757,1.0337,3.74,25.08,15.32,0.0,0.0,0.0,0,0
5994,0.1768,0.0623,1.0542,-17.64,-25.75,8.21,0.0,0.0,0.0,0,0
6094,0.1890,0.0134,1.0818,-11.67,5.99,15.21,0.0,0.0,0.0,0,0
6194,0.1997,0.0046,1.0327,3.91,12.24,12.64,0.0,0.0,0.0,0,0
6294,0.2109,-0.0002,1.0049,-6.31,0.73,17.76,0.0,0.0,0.0,0,0
6394,0.1899,-0.0071,0.9905,-15.41,-24.24,27.35,0.0,0.0,0.0,0,0
6494,0.2583,-0.0991,0.8789,15.01,-6.92,30.04,0.0,0.0,0.0,0,0
6594,0.2761,-0.0271,0.9009,27.63,-0.03,21.44,0.0,0.0,0.0,0,0
6694,0.2771,0.0376,1.0425,2.69,-16.97,13.30,0.0,0.0,0.0,0,0
6794,0.3567,-0.0974,1.0559,-13.08,11.26,6.34,0.0,0.0,0.0,0,0
6894,0.4124,-0.0874,1.0310,-3.22,-4.49,-42.32,0.0,0.0,0.0,0,0
6994,0.2280,0.0698,1.0278,-7.16,-15.19,-75.79,0.0,0.0,0.0,0,0
7094,0.2942,-0.0251,1.0391,-43.34,-0.17,9.89,0.0,0.0,0.0,0,0
7194,0.2864,0.0100,0.9863,24.76,57.09,-3.50,0.0,0.0,0.0,0,0
7294,0.1995,0.0142,0.9702,12.92,14.91,-15.56,0.0,0.0,0.0,0,0
7394,0.1299,0.1128,1.0488,17.22,-0.84,-16.22,0.0,0.0,0.0,0,0
